"sr_pred_filled.chamber_date_time","sr_pred_filled.plotID","sr_pred_filled.id","sr_pred_filled.lat","sr_pred_filled.lon","sr_pred_filled.treatment","sr_pred_filled.org_layer","sr_pred_filled.flow","sr_pred_filled.land_use","sr_pred_filled.topo_wetness","sr_pred_filled.inclination","sr_pred_filled.elevation","sr_pred_filled.northness","sr_pred_filled.eastness","sr_pred_filled.doy","sr_pred_filled.do2y","sr_pred_filled.year","sr_pred_filled.ndvi_area","sr_pred_filled.ndvi_dif_area","sr_pred_filled.ph_mineral","sr_pred_filled.density","sr_pred_filled.per_c","sr_pred_filled.per_n","sr_pred_filled.cn","sr_pred_filled.WHC","sr_pred_filled.WHCact","sr_pred_filled.SOC_0_10","sr_pred_filled.SM_0_10","sr_pred_filled.ST_0_10","sr_pred_filled.SOC_0_30","sr_pred_filled.SM_0_30","sr_pred_filled.ST_0_30","sr_pred_filled.SOC_10_30","sr_pred_filled.SM_10_30","sr_pred_filled.ST_10_30"
2021-12-02 10:00:00,"P0100",1,50.208308,11.747134,"core",0,22.6664075188437,"1500",9.58175754547119,5.77904176712036,605.969970703125,-0.997714400291443,-0.0658880025148392,336,336,"2021",0.507030232221659,-0.0428747054305819,7.02,1.2098313840553,1.99,0.171,11.6374269005848,0.59963953631262,51.5950543069882,21.7681,6.41085605451928,1.6,48.5164,17.9331996324441,1.33334146666667,26.7483,23.6943714214066,1.2000122
2021-12-03 10:00:00,"P0150",2,50.09995,11.844265,"core",0,12.5495080352153,"1600",12.8650989532471,1.7298367023468,637.669982910156,0.842334926128387,0.497833997011185,337,337,"2021",0.416129003095714,-0.0956898447252258,6.575,0.753689231579364,6.196,0.5,12.392,1.08926213489674,52.2717354410125,46.2092,34.3734234138375,1.9,98.8956,31.0555001424869,2.006665,52.6864,29.3965385068116,2.0599975
2021-12-06 09:00:00,"P0200",3,50.161078,11.757796,"core",0,54.2413666210239,"1000",9.81136798858643,3.16487073898315,579.669982910156,0.740774750709534,0.671745777130127,340,340,"2021",0.728399279601068,-0.0290683451905953,4.273,0.262243940321873,43.633,1.862,23.4334049409237,6.14391143911439,27.5809142475809,125.8674,9.67775437166742,3.2,179.4243,12.1530070780797,5.15616208333333,53.5569,12.9780913135504,5.80821611111111
2021-12-07 11:00:00,"PS001",4,50.08134,11.9621,"nocore",0,9.7320292933962,"1500",9.42406368255615,5.14941453933716,584.820007324219,-0.895641386508942,0.444606393575668,341,341,"2021",0.19730718950041,-0.0225098045920235,NA,NA,NA,NA,NA,NA,NA,21.9200000762939,15.2186854889329,1.5,64.4600009918213,19.9345290963764,3.02439193121693,42.5400009155273,22.2924509000982,3.7865878968254
2021-12-07 12:00:00,"PS003",5,50.11779,11.95386,"nocore",0,97.3630535288359,"1600",13.4484634399414,0.558195531368256,551.630004882812,0.947387039661407,-0.0740077421069145,341,341,"2021",0.30474202657087,-0.0911153846789032,NA,NA,NA,NA,NA,NA,NA,36.2400016784668,18.4958429874578,2,75.5500011444092,6.26217270624766,2.66199953333333,39.3099994659424,0.145337565642568,2.9929993
2021-12-07 14:00:00,"PS012",6,50.206833,11.755972,"nocore",0,21.662320662864,"1500",10.5994205474854,2.95722198486328,602.580017089844,0.138702243566513,0.98997163772583,341,341,"2021",0.498083453818405,-0.0432517979588868,NA,NA,NA,NA,NA,NA,NA,22.4300003051758,25.7259712538771,1.6,61.8400001525879,28.8454812908086,1.31333196666667,39.4099998474121,30.4052363092744,1.16999795
2021-12-09 10:00:00,"P0101",7,50.108694,11.855194,"core",0,16.7573182004822,"1500",10.5313682556152,3.73862409591675,653.150024414062,0.777219533920288,0.628857553005219,343,343,"2021",0.191536232526752,-0.00824927454409391,5.921,0.768877812733742,2.376,0.201,11.8208955223881,0.456152423551675,86.4982085611918,17.2441,9.16264145192328,1.7,58.4085,18.7916372489307,1.37666433333333,41.1644,23.6061351474345,1.2149965
2021-12-10 09:00:00,"P0151",8,50.208507,11.839507,"core",0,15.0240636171714,"1600",9.09530735015869,3.34914135932922,511.089996337891,0.126887395977974,0.984842002391815,344,344,"2021",0.502543726537013,-0.0432471489045103,5.782,1.01535572387723,3.572,0.304,11.75,0.900946215139443,50.5831628986789,35.7021,31.9886186228516,2.6,69.0594,29.6899968470547,2.44332666666667,33.3573,28.5406859591562,2.36499
2021-12-16 10:00:00,"P0201",9,50.075148,11.828917,"core",10,72.8648602936437,"1000",10.6206846237183,4.55191135406494,759.799987792969,-0.804720520973206,-0.593528211116791,350,350,"2021",0.703754325882173,-0.00505500988542551,3.756,0.0677740740637257,33.937,1.42,23.8992957746479,3.93878000440432,32.2822319132282,38.9995,12.8192351636073,3.3,122.4625,15.8160000858322,3.40500175,83.463,16.8149217265739,3.44000233333333
2021-12-20 09:00:00,"P0153",10,50.087048,11.848669,"core",0,62.8911549619361,"1600",11.8608999252319,1.47651267051697,634.02001953125,-0.833594024181366,0.552337229251862,354,354,"2021",0.399594800780308,-0.101704383631608,6.415,0.69061309391282,6.101,0.492,12.400406504065,1.23728564068595,53.9706144786152,41.9998,20.5671160688195,1.5,94.4377,27.942667211328,2.63333133333333,52.4379,31.6304427825822,3.199997
2022-01-07 11:00:00,"PS026",11,50.12856,11.73463,"nocore",0,50.4603932956595,"1500",11.5921907424927,3.16459059715271,562.409973144531,-0.0626251026988029,0.99721747636795,7,372,"2022",-0.0111914896973674,-0.393338491848347,NA,NA,NA,NA,NA,NA,NA,28.9400005340576,19.332779609257,1.3,68.3100004196167,25.2047234077877,1.60999966666667,39.3699998855591,28.1406953070531,1.7649995
2022-01-07 13:00:00,"PS027",12,50.18364,11.74005,"nocore",0,3.38906875072716,"1500",10.1953210830688,1.65560793876648,570.539978027344,-0.64850240945816,-0.759891211986542,7,372,"2022",0.0123626138379819,-0.146913230196741,NA,NA,NA,NA,NA,NA,NA,22.5699996948242,17.4682813175064,1.4,62.4999980926514,25.0507868927217,1.983329,39.9299983978271,28.8420396803294,2.2749935
2022-01-07 14:00:00,"PS018",13,50.0568,11.97008,"nocore",6,65.5534251591157,"1000",10.8008985519409,0.31166085600853,628.47998046875,-0.545349419116974,0.548411071300507,7,372,"2022",0.649237264885826,-0.0883420655474045,NA,NA,NA,NA,NA,NA,NA,54.2400016784668,10.317586727879,3.4,110.720002174377,8.86560188653073,3.85499725,56.4800004959106,8.38160693941464,4.006663
2022-01-13 10:00:00,"P0202",14,50.202253,11.852486,"core",10,51.3919527241511,"1000",8.99602031707764,5.52871656417847,576.630004882812,0.887836635112762,0.458173543214798,13,378,"2022",0.382558621196397,-0.11302931017146,4.124,0.17217671116305,40.268,1.584,25.4217171717172,5.60756853396901,43.8386736808545,76.2653,6.44562417185387,2.8,131.3229,11.8703332921511,2.7475005,55.0576,13.6785696655835,2.73000066666667
2022-01-14 10:00:00,"P0103",15,50.09851,11.797039,"core",0,14.5848172462101,"1500",10.7080039978027,5.629967212677,657.559997558594,0.995222747325897,-0.0940432772040367,14,379,"2022",0.0301807229874663,-0.165807229115153,NA,0.750612264442276,3.316,0.264,12.5606060606061,0.595013618269433,57.2323943661972,21.4699,13.3449768071783,0.7,67.8811,21.8397198157438,0.5433309,46.4112,26.0870913200266,0.46499635
2022-01-17 10:00:00,"P0152",16,50.211893,11.887627,"core",0,29.1498567225125,"1500",8.80746269226074,3.24748921394348,541.119995117188,-0.789349853992462,0.612465858459473,17,382,"2022",0.185106511998796,0.0770737001322612,7.312,1.09233642576596,4.27,0.366,11.6666666666667,0.726233023588277,77.2637795275591,42.2241,19.764780739358,1.1,79.1489,25.2152927386943,2.01999733333333,36.9248,27.9405487383625,2.479996
2022-01-20 09:00:00,"P0203",17,50.136556,11.846861,"core",10,9.6802308089952,"1000",8.73055839538574,11.6519346237183,730.710021972656,-0.89461761713028,0.43037411570549,20,385,"2022",0.244970547482269,-0.0385530702290542,NA,0.0980508131548284,25.133,1.162,21.6290877796902,4.52110514198005,39.3184518757426,17.2502,10.2681909189363,2.3,42.2739,7.6904943835641,2.8249925,25.0237,6.8312622051067,2.99999
2022-01-21 11:00:00,"P0104",18,50.105065,11.922489,"core",0,22.2705814959087,"1500",10.6847200393677,3.50239872932434,623.840026855469,-0.891893267631531,0.450267195701599,21,386,"2022",0.0373795935342546,0.0127447224514755,NA,0.963140239357344,3.243,0.251,12.9203187250996,0.564371118732042,85.6873049761866,27.0768,22.0186735306444,1.1,76.9883,26.1876536128895,0.771999133333333,49.9115,28.272143654012,0.6079987
2022-01-27 10:00:00,"P0204",19,50.055621,11.952927,"core",7,27.8794944837309,"1000",10.0764131546021,1.8186571598053,641.559997558594,0.910075008869171,-0.411740869283676,27,392,"2022",0.498305104500825,-0.116557171270315,NA,0.158586532580853,36.038,1.362,26.4596182085169,4.26253509827517,40.2013833341175,40.006,8.02935925829852,3,101.5694,6.72452269332517,2.7850035,61.5634,6.28957717166739,2.713338
2022-01-28 11:00:00,"P0105",20,50.176334,11.840065,"core",0,11.4514952148323,"1500",8.73852634429932,2.36795449256897,533.52001953125,-0.982789695262909,0.0380410812795162,28,393,"2022",0.084782873706879,0.0628021167371451,5.522,0.749118803013464,1.75,0.141,12.4113475177305,0.51650596114568,50.9656060327386,12.1324,21.3682992199798,0.8,52.5784,23.1375999470318,0.644331922666667,40.446,24.0222503105578,0.566497884
2022-02-01 13:00:00,"PS028",21,50.07848,11.904,"nocore",13,41.1641527673502,"1000",7.41375207901001,13.7807540893555,635.179992675781,-0.709611296653748,0.70177948474884,32,397,"2022",0.424044691608938,-0.146997209076442,NA,NA,NA,NA,NA,NA,NA,56.6800003051758,3.29071951780344,2.8,127.909999847412,9.12489167380765,3.62249325,71.2299995422363,11.0696157258091,3.89665766666667
2022-02-01 15:00:00,"PS029",22,50.11003,11.92131,"nocore",0,22.3840086605958,"1500",10.6959266662598,3.26767039299011,603.369995117188,-0.996253550052643,-0.0542730055749416,32,397,"2022",0.0666125774003643,0.0196895003279568,NA,NA,NA,NA,NA,NA,NA,22.9099998474121,10.0324914671489,0.8,66.1999988555908,8.49204834188129,0.990004366666667,43.2899990081787,7.72182677924748,1.08500655
2022-02-01 17:00:00,"PS030",23,50.14737,11.92747,"nocore",10,31.3192123741067,"1000",10.5216989517212,4.63730001449585,638.590026855469,-0.341819673776627,0.93973696231842,32,397,"2022",0.310779411553898,-0.0183926472988199,NA,NA,NA,NA,NA,NA,NA,44.75,12.9314402556714,2,97.2399997711182,16.1895676712663,2.70819027777778,52.4899997711182,17.2756101431313,2.9442537037037
2022-02-02 11:00:00,"PS031",24,50.09917,11.80723,"nocore",10,21.261852426647,"1000",10.4993762969971,7.15908098220825,694.52001953125,0.926329553127289,-0.375689685344696,33,398,"2022",0.255388933743693,-0.10236599189776,NA,NA,NA,NA,NA,NA,NA,48.7000007629395,11.5614773505223,2.5,108.710000991821,12.2950300705764,2.677498,60.0100002288818,12.5395476439278,2.736664
2022-02-02 13:00:00,"PS032",25,50.14669,11.94386,"nocore",0,3.66104502573269,"1500",10.495530128479,5.15332269668579,617.190002441406,-0.889964282512665,-0.455658316612244,33,398,"2022",0.101457531205199,0.0357400904659294,NA,NA,NA,NA,NA,NA,NA,22.9699993133545,17.9659720603809,0.6,63.0499992370605,23.3017639856572,0.9733357,40.0799999237061,25.9696599482954,1.16000355
2022-02-02 16:00:00,"PS033",26,50.22369,11.91324,"nocore",0,132.288874274161,"1500",9.16627597808838,2.49722933769226,548.119995117188,-0.084882989525795,-0.994743466377258,33,398,"2022",0.24790657854786,0.224717104808721,NA,NA,NA,NA,NA,NA,NA,27.6800003051758,30.3044007335548,0.7,61.9599990844727,31.0812365738368,0.703334566666667,34.2799987792969,31.4696544939778,0.70500185
2022-02-03 10:00:00,"P0205",27,50.213667,11.754528,"core",9,26.0666574550125,"1000",10.2624292373657,2.32629489898682,578.169982910156,-0.965394854545593,0.251499950885773,34,399,"2022",0.38967669177462,-0.0952944871928674,NA,0.149804590185246,NA,NA,NA,5.78348909657321,46.0005386479935,69.2799987792969,12.6486827610103,2.2,152.809198779297,20.2784920056353,2.05473271230159,83.5292,22.8217617538436,2.00631028306878
2022-02-04 10:00:00,"P0154",28,50.223933,11.823274,"core",0,50.5583293329059,"1600",9.10116577148438,1.41021525859833,555.380004882812,0.892821371555328,-0.283582210540771,35,400,"2022",0.326637764656934,0.121052022384541,6.429,1.03896301919765,3.795,0.321,11.8224299065421,0.852625908968489,58.0769473750711,38.698,22.0300729796154,1.1,83.4497,25.754933415052,0.873002163333333,44.7517,27.6173636327703,0.759503245
2022-02-04 10:00:00,"PS034",29,50.20591,11.75241,"nocore",0,26.259717810239,"1500",10.5090246200562,3.60696768760681,607.700012207031,0.431210577487946,0.901926577091217,35,400,"2022",0.0467396709350569,0.0071921397788437,NA,NA,NA,NA,NA,NA,NA,24.7099990844727,26.7438132256164,0.9,64.3399991989136,26.5297567404641,0.5599996,39.6300001144409,26.422728497888,0.3899994
2022-02-04 11:00:00,"PS036",30,50.16568,11.74856,"nocore",0,5.16022637019978,"1600",9.44853210449219,4.10923767089844,590.640014648438,-0.903994679450989,0.413060456514359,35,400,"2022",0.0218000000285415,0.00890153844948285,NA,NA,NA,NA,NA,NA,NA,33.9599990844727,27.5028846333912,1.3,77.1499996185303,29.4225023352665,0.856673166666667,43.1900005340576,30.3823111862041,0.63500975
2022-02-07 10:00:00,"P0155",31,50.129343,11.80835,"core",0,10.3211197638241,"1600",10.3067312240601,4.85593461990356,635.440002441406,0.673065900802612,0.739565014839172,38,403,"2022",0.0314407104547097,-0.000357103868180254,NA,0.645136140607665,6.915,0.612,11.2990196078431,1.35886618325643,58.8289511982148,44.5214,34.8502257234075,1.5,102.5956,30.3314570116164,0.9900004,58.0742,28.0720726557208,0.7350006
2022-02-10 11:00:00,"P0206",32,50.12132,11.96634,"core",10,97.5057535245859,"1000",8.0487003326416,7.59500360488892,590.760009765625,-0.930418491363525,-0.35368287563324,41,406,"2022",0.365119296557681,-0.066682243038741,4.346,0.132337091445045,41.606,1.669,24.9286998202516,5.19965772960639,36.006582556226,59.6764,9.58786445694396,3.5,118.889,17.5502669650841,3.2350005,59.2126,20.2044011344641,3.14666733333333
2022-02-11 10:00:00,"P0106",33,50.120369,11.992307,"core",0,55.8502718469798,"1500",9.7448034286499,3.53525328636169,571.049987792969,-0.648035764694214,0.761369168758392,42,407,"2022",0.25646496829903,0.10027388540233,6.452,0.838147511321653,2.798,0.178,15.7191011235955,0.599253731343283,55.6496471564965,19.913,20.8508405430261,2.3,40.2011,15.079999514342,2.034667,20.2881,12.194579,1.9020005
2022-02-14 10:00:00,"P0156",34,50.073714,11.95415,"core",0,76.8806392429861,"1600",12.6699466705322,3.16911935806274,609.460021972656,-0.746420562267303,0.662886202335358,45,410,"2022",0.199737671074419,0.0530126711090928,6.232,0.788204870566901,6.023,0.444,13.5653153153153,1.10031294452347,48.2107767090702,46.1688,27.0217886634934,1.2,89.2826,24.9605112748262,1.85333866666667,43.1138,23.9298725804925,2.180008
2022-02-18 10:00:00,"P0207",35,50.101618,11.906197,"core",4,49.8603618373274,"1000",11.143853187561,3.10579943656921,632.280029296875,-0.479382127523422,0.876758217811584,49,414,"2022",0.28351565415441,-0.00282872875322265,NA,0.104962869158271,40.225,2.009,20.0223992035839,5.14282501124606,42.6459654493768,16.8834,12.545751452344,3.3,71.3446,16.4609082208458,3.08996287261905,54.4612,17.7659604770131,3.0199504968254
2022-02-21 10:00:00,"P0107",36,50.182029,11.740807,"core",0,11.0242230452673,"1500",10.1445236206055,2.56505727767944,571.640014648438,0.457012504339218,0.887489020824432,52,417,"2022",0.0490835566757308,0.0328543118321415,6.578,0.984474273496308,2.103,0.179,11.7486033519553,0.494407250163292,67.8308975311701,20.1201,17.3294822266463,3,59.1115,22.4771993176873,3.50333666666667,38.9914,25.0510578632078,3.755005
2022-03-03 10:00:00,"P0208",37,50.064917,11.815917,"core",0,41.9945672772011,"1000",10.688627243042,7.82602024078369,753.820007324219,0.566660344600677,0.823038697242737,62,427,"2022",0.258044402995539,0.0608959295980763,4.185,0.162139098274868,32.387,1.473,21.9871011541073,3.79686727122836,43.2820913670314,52.512,14.4701983919943,1.1,99.0514,4.09542522719804,0.23249655,46.5394,0.637167505599281,-0.0566712666666667
2022-03-04 11:00:00,"P0108",38,50.147609,11.942739,"core",0,2.57934743946055,"1500",11.3806705474854,4.02296113967896,606.049987792969,-0.947230994701385,-0.320390045642853,63,428,"2022",0.0804280250469986,0.0199885222368701,6.084,1.16951432998857,2.536,0.201,12.6169154228856,0.566209050628314,47.8768441308531,25.0172,14.6421674756652,-0.4,66.5919,19.4874288938521,0.958001733333333,41.5747,21.9100596029455,1.6370026
2022-03-08 10:00:00,"P0109",39,50.120788,11.753815,"core",0,10.6979606091509,"1500",9.56054496765137,1.8169971704483,539.880004882812,-0.0965558588504791,-0.991549611091614,67,432,"2022",0.201163405045838,0.0455655575367219,6.712,0.985101112909516,2.339,0.175,13.3657142857143,0.595439780905674,49.6737618996684,20.694,10.5909222532882,0.6,58.5996,9.22458344173348,0.543661526666667,37.9056,8.54141403595612,0.51549229
2022-03-08 15:00:00,"PS037",40,50.16569,11.80676,"nocore",10,111.085875701305,"1000",10.0481872558594,4.18283319473267,547.119995117188,-0.879446983337402,-0.472784519195557,67,432,"2022",0.37631932746212,0.17220168066125,NA,NA,NA,NA,NA,NA,NA,46.9500007629395,15.718363742297,2.7,95.1300010681152,19.2519592904501,2.55,48.1800003051758,20.4298244731678,2.5
2022-03-08 17:00:00,"PS038",41,50.13871,11.74347,"nocore",0,76.3070806109492,"1600",12.4794988632202,3.41063761711121,562.890014648438,-0.0841783583164215,0.993784248828888,67,432,"2022",0.269537014525058,0.110298543347914,NA,NA,NA,NA,NA,NA,NA,40.8699989318848,21.9580410772421,0.9,81.4599981307983,24.3848558661712,0.446667466666667,40.5899991989136,25.5982632606357,0.2200012
2022-03-09 11:00:00,"PS039",42,50.22379,11.82334,"nocore",0,69.7349593190163,"1600",9.12726974487305,3.71831393241882,554.150024414062,0.963977456092834,0.252557575702667,68,433,"2022",0.317560693231162,0.00611367893471654,NA,NA,NA,NA,NA,NA,NA,33.5499992370605,19.8164358060343,0.6,77.0200004577637,23.0981243531782,0.879992733333333,43.4700012207031,24.7389686267501,1.0199891
2022-03-09 12:00:00,"PS040",43,50.19355,11.87027,"nocore",0,63.2543981242674,"1500",10.4481563568115,3.49549126625061,535.890014648438,0.424445629119873,0.904981791973114,68,433,"2022",0.347394085454625,-0.038682943162607,NA,NA,NA,NA,NA,NA,NA,24.5699996948242,15.8153850484258,0.7,63.8299989700317,23.8694739786112,0.9099995,39.2599992752075,27.8965184437039,1.01499925
2022-03-09 15:00:00,"PS041",44,50.11628,11.91149,"nocore",0,19.4187975827663,"1500",13.1900959014893,1.90703916549683,612.570007324219,0.144982218742371,0.967301189899445,68,433,"2022",0.0997711865051839,0.0163188557943598,NA,NA,NA,NA,NA,NA,NA,26.8199996948242,6.51774840772996,0.1,71.0799980163574,17.8369881533985,1.28667,44.2599983215332,23.4966080262327,1.880005
2022-03-10 10:00:00,"PS043",45,50.08105,11.94699,"nocore",0,11.6164178348725,"1500",9.63773345947266,2.05240797996521,621.390014648438,0.953930497169495,-0.299659311771393,69,434,"2022",0.156621016628701,-0.02298709520791,NA,NA,NA,NA,NA,NA,NA,22.1100006103516,12.4338960065349,1,60.7100009918213,16.1264716212742,0.912628544973545,38.6000003814697,17.9727594286438,0.868942817460317
2022-03-10 13:00:00,"PS044",46,50.10017,11.84352,"nocore",0,64.2535159182295,"1600",11.4304990768433,2.23228883743286,638.989990234375,0.890369951725006,0.45436829328537,69,434,"2022",0.288268069812495,0.163020128310954,NA,NA,NA,NA,NA,NA,NA,38.5400009155273,19.6245816141656,0.5,81.0200004577637,21.4062917361225,1.34000666666667,42.4799995422363,22.297146797101,1.76001
2022-03-10 15:00:00,"PS045",47,50.08311,11.80807,"nocore",10,92.2298194278163,"1000",10.9713935852051,7.59416961669922,686.02001953125,-0.978536188602448,-0.196593374013901,69,434,"2022",0.328549662891577,0.129548436426743,NA,NA,NA,NA,NA,NA,NA,44.4599990844727,6.05056212393512,1.9,100.329998970032,14.3598945556128,2.3024995,55.8699998855591,17.1296720328386,2.436666
2022-03-10 16:00:00,"PS046",48,50.07625,11.82754,"nocore",10,81.7108330000344,"1000",9.85695743560791,7.28368949890137,745.630004882812,-0.713273108005524,-0.699806749820709,69,434,"2022",0.320349488253442,0.0944746090931813,NA,NA,NA,NA,NA,NA,NA,51.7900009155273,3.95302210453316,2,111.190000534058,10.6158118875732,2.840004,59.3999996185303,12.8367418152532,3.12000533333333
2022-03-14 10:00:00,"P0158",49,50.208789,11.92656,"core",0,73.6249714033261,"1600",13.5210542678833,2.09994339942932,523.780029296875,-0.970786094665527,0.231479480862617,73,438,"2022",0.330749430288486,0.0722619592464595,5.45,0.880146009592549,5.421,0.498,10.8855421686747,1.02169349195241,53.5159817351598,46.0736,25.3645366769603,0.7,86.7778,26.4845156754007,0.543341066666667,40.7042,27.044505174621,0.4650116
2022-03-17 09:00:00,"P0209",50,50.20175,11.951639,"core",10,80.3216616071429,"1000",10.6398477554321,2.28763771057129,542.599975585938,-0.992561936378479,-0.121146589517593,76,441,"2022",0.356885412814249,0.0762181826424145,3.78,0.134088039554922,42.12,1.521,27.6923076923077,4.19748913568325,42.294566509452,56.4779,11.392827886219,4.1,93.5972,16.4651473061599,3.45750275,37.1193,18.1559204461402,3.243337
2022-03-18 09:00:00,"P0110",51,50.16101,11.768444,"core",0,49.0920052372813,"1500",8.82979488372803,3.76262354850769,565.710021972656,-0.991934180259705,0.118215464055538,77,442,"2022",0.086047393534668,-0.0611374406276439,6.34,1.14265624079631,2.23,0.2,11.15,0.471902295740898,60.6961506961507,23.8985,9.66940843101974,4,73.7127,15.9441174909086,3.75,49.8142,19.081472020853,3.625
2022-03-21 10:00:00,"P0159",52,50.220365,11.838654,"core",0,87.2279133930734,"1600",11.0856075286865,5.25561189651489,557.090026855469,0.986130714416504,0.0723943337798119,80,445,"2022",0.359674373257597,0.0311714828531177,6.505,0.68530291175195,6.393,0.564,11.3351063829787,1.28384379785605,43.1979483509275,43.8023,25.3101124448694,2.8,101.8054,27.5630273202907,2.87999866666667,58.0031,28.6894847580013,2.919998
2022-03-24 09:00:00,"P0210",53,50.141309,11.917535,"core",10,79.4253709522712,"1000",9.9077672958374,3.92958974838257,720.109985351562,0.984945237636566,0.166710406541824,83,448,"2022",0.322064946210045,0.00312455516852095,4.133,0.157165506303247,33.914,1.364,24.8636363636364,4.89827988957316,31.6743258475678,53.3011,12.3725752652328,4.3,98.7539,16.4473226059705,3.4975005,45.4528,17.8055717195498,3.23000066666667
2022-03-25 11:00:00,"P0160",54,50.074263,11.966563,"core",0,111.519252887421,"1600",10.0858860015869,5.10549449920654,571.340026855469,-0.984412848949432,-0.159083038568497,84,449,"2022",0.207288524948183,0.0147213116043904,6.654,0.810157266644098,2.015,0.154,13.0844155844156,0.565257529714967,51.0309629125553,15.8749,17.9658392339826,4.1,45.5183,18.6001834487811,3.60600466666667,29.6434,18.9173555561804,3.359007
2022-03-28 08:00:00,"P0161",55,50.119883,11.952959,"core",0,183.983266369372,"1600",11.3871335983276,2.65534734725952,556.510009765625,0.811748385429382,-0.583440661430359,87,452,"2022",0.346019699987842,0.0352101317461839,6.573,0.749832298672135,8.154,0.699,11.6652360515021,1.33337805205259,47.2582754804306,60.7382,16.8274133489331,5.2,110.5868,16.961294507715,4.88633236666667,49.8486,17.0282350871059,4.72949855
2022-04-01 09:00:00,"P0111",56,50.217783,11.964358,"core",0,16.6447056458754,"1500",10.4639749526978,2.68831777572632,553.059997558594,0.701223969459534,0.712357938289642,91,456,"2022",0.135241974069067,0.00258609700357926,5.28,1.13092270428423,2.123,0.183,11.6010928961749,0.55844923188801,55.1639944656954,19.687,15.625221006145,1.9,50.695,21.1684903353817,4.35999766666667,31.008,23.940125,5.5899965
2022-04-04 08:00:00,"P0162",57,50.174333,11.894972,"core",0,69.448995364001,"1600",11.3183012008667,3.11679744720459,566.530029296875,-0.778291761875153,-0.627225935459137,94,459,"2022",0.291951139909534,0.0163615637668181,5.852,0.81803925027673,5.022,0.426,11.7887323943662,1.27925130843609,49.5388669301712,40.7341,6.74027396388835,1.8,88.6102,13.238359346974,1.976668,47.8761,16.4874020385169,2.065002
2022-04-04 19:00:00,"PS047",58,50.05806,11.95378,"nocore",10,59.8621051569349,"1000",12.1754875183105,3.2128484249115,632.960021972656,-0.874649226665497,0.39188227057457,94,459,"2022",0.342942046728329,-0.011072049945012,NA,NA,NA,NA,NA,NA,NA,47.5299987792969,14.6707002379169,2.9,106.689998626709,16.1176673488475,3.13249375,59.1599998474121,16.5999897191577,3.20999166666667
2022-04-05 08:00:00,"P0211",59,50.149303,11.925128,"core",6,66.8231945261578,"1000",10.1417188644409,6.65257120132446,650.849975585938,-0.396290183067322,0.917694866657257,95,460,"2022",0.245879999786615,-0.111984000831842,3.985,0.25862678252433,40.226,1.518,26.4993412384717,5.21481481481482,44.5667613636363,62.4211,11.3647655088728,2.8,138.231299809265,12.1466802579307,1.86999825,75.8101998092651,12.4073185076166,1.55999766666667
2022-04-05 12:00:00,"PS048",60,50.15924,12.00333,"nocore",5,87.7232255768581,"1000",11.0301065444946,3.27928280830383,585.169982910156,0.964099407196045,-0.265064269304276,95,460,"2022",0.327431155613918,-0.0108100503832851,NA,NA,NA,NA,NA,NA,NA,44.5299987792969,13.9390818938608,4,96.2200002670288,17.2184633707667,3.01672748015873,51.6900014877319,18.3115905297354,2.68896997354497
2022-04-05 16:00:00,"PS049",61,50.11266,11.89124,"nocore",0,98.029046734076,"1600",10.4225692749023,2.65767765045166,634.039978027344,-0.982138574123383,-0.185228183865547,95,460,"2022",0.148078817929247,-0.110256156420766,NA,NA,NA,NA,NA,NA,NA,31.6700000762939,7.69740025557724,2.5,73.8799991607666,16.8408552172408,2.92332966666667,42.2099990844727,21.4125826980726,3.1349945
2022-04-05 17:00:00,"PS050",62,50.13345,11.86488,"nocore",10,44.6541070613187,"1000",10.9878787994385,5.73782300949097,762.320007324219,-0.740919828414917,0.671245157718658,95,460,"2022",0.27344466149703,-0.0556385206982795,NA,NA,NA,NA,NA,NA,NA,43.3899993896484,17.4332574367161,2.8,104.090000152588,17.9426632891529,2.90249925,60.7000007629395,18.1124652399651,2.93666566666667
